event,confirm,exit,min_hold,filter,n_trades,n_weeks,t_stat,win_rate,cagr,maxdd,calmar,by_year
var11,ma20_w10,ndaylow20,20,mkt_ma20,2054,110,-0.15,33.0,0.19,-19.21,0.01,"{""2021"": 10.0, ""2022"": -2.9, ""2023"": -2.0, ""2024"": -4.6}"
var11,ma20_w10,hold10,0,none,5351,200,-1.56,47.5,0.63,-6.95,0.091,"{""2021"": 3.0, ""2022"": -1.4, ""2023"": -0.9, ""2024"": 1.6}"
var11,ma20_w10,hold10,0,mkt_ma60,2438,86,-0.52,50.9,1.44,-5.24,0.275,"{""2021"": 2.0, ""2022"": -0.4, ""2023"": 0.5, ""2024"": 3.3}"
var11,ma20_w10,hold10,0,mkt_ma20,2727,113,-0.62,50.1,1.25,-5.2,0.24,"{""2021"": 1.5, ""2022"": 0.2, ""2023"": 0.2, ""2024"": 2.9}"
var11,ma20_w10,hold10,10,none,5351,200,-1.56,47.5,0.63,-6.95,0.091,"{""2021"": 3.0, ""2022"": -1.4, ""2023"": -0.9, ""2024"": 1.6}"
var11,ma20_w10,hold10,10,mkt_ma60,2438,86,-0.52,50.9,1.44,-5.24,0.275,"{""2021"": 2.0, ""2022"": -0.4, ""2023"": 0.5, ""2024"": 3.3}"
var11,ma20_w10,hold10,10,mkt_ma20,2727,113,-0.62,50.1,1.25,-5.2,0.24,"{""2021"": 1.5, ""2022"": 0.2, ""2023"": 0.2, ""2024"": 2.9}"
var11,ma20_w10,hold10,20,none,5351,200,-1.56,47.5,0.63,-6.95,0.091,"{""2021"": 3.0, ""2022"": -1.4, ""2023"": -0.9, ""2024"": 1.6}"
var11,ma20_w10,hold10,20,mkt_ma60,2438,86,-0.52,50.9,1.44,-5.24,0.275,"{""2021"": 2.0, ""2022"": -0.4, ""2023"": 0.5, ""2024"": 3.3}"
var11,ma20_w10,hold10,20,mkt_ma20,2727,113,-0.62,50.1,1.25,-5.2,0.24,"{""2021"": 1.5, ""2022"": 0.2, ""2023"": 0.2, ""2024"": 2.9}"
var11,ma20_w10,hold20,0,none,4614,199,-0.12,47.8,1.33,-11.01,0.121,"{""2021"": 6.6, ""2022"": -3.1, ""2023"": 1.2, ""2024"": -0.1}"
var11,ma20_w10,hold20,0,mkt_ma60,2173,84,-0.29,51.1,1.53,-8.22,0.186,"{""2021"": 4.1, ""2022"": -1.0, ""2023"": 0.9, ""2024"": 0.9}"
var11,ma20_w10,hold20,0,mkt_ma20,2525,111,0.22,50.4,1.39,-8.17,0.17,"{""2021"": 3.5, ""2022"": 0.6, ""2023"": 0.1, ""2024"": 0.6}"
var11,ma20_w10,hold20,10,none,4614,199,-0.12,47.8,1.33,-11.01,0.121,"{""2021"": 6.6, ""2022"": -3.1, ""2023"": 1.2, ""2024"": -0.1}"
var11,ma20_w10,hold20,10,mkt_ma60,2173,84,-0.29,51.1,1.53,-8.22,0.186,"{""2021"": 4.1, ""2022"": -1.0, ""2023"": 0.9, ""2024"": 0.9}"
var11,ma20_w10,hold20,10,mkt_ma20,2525,111,0.22,50.4,1.39,-8.17,0.17,"{""2021"": 3.5, ""2022"": 0.6, ""2023"": 0.1, ""2024"": 0.6}"
var11,ma20_w10,hold20,20,none,4614,199,-0.12,47.8,1.33,-11.01,0.121,"{""2021"": 6.6, ""2022"": -3.1, ""2023"": 1.2, ""2024"": -0.1}"
var11,ma20_w10,hold20,20,mkt_ma60,2173,84,-0.29,51.1,1.53,-8.22,0.186,"{""2021"": 4.1, ""2022"": -1.0, ""2023"": 0.9, ""2024"": 0.9}"
var11,ma20_w10,hold20,20,mkt_ma20,2525,111,0.22,50.4,1.39,-8.17,0.17,"{""2021"": 3.5, ""2022"": 0.6, ""2023"": 0.1, ""2024"": 0.6}"
var11,ma20_w10,hold30,0,none,4005,195,0.62,46.3,0.83,-17.47,0.048,"{""2021"": 10.5, ""2022"": -4.4, ""2023"": -1.0, ""2024"": -1.9}"
var11,ma20_w10,hold30,0,mkt_ma60,1995,82,0.3,48.6,1.46,-11.01,0.133,"{""2021"": 6.4, ""2022"": -2.4, ""2023"": 0.7, ""2024"": 0.1}"
var11,ma20_w10,hold30,0,mkt_ma20,2338,112,0.03,45.8,0.78,-12.19,0.064,"{""2021"": 5.3, ""2022"": -1.8, ""2023"": -1.6, ""2024"": 0.5}"
var11,ma20_w10,hold30,10,none,4005,195,0.62,46.3,0.83,-17.47,0.048,"{""2021"": 10.5, ""2022"": -4.4, ""2023"": -1.0, ""2024"": -1.9}"
var11,ma20_w10,hold30,10,mkt_ma60,1995,82,0.3,48.6,1.46,-11.01,0.133,"{""2021"": 6.4, ""2022"": -2.4, ""2023"": 0.7, ""2024"": 0.1}"
var11,ma20_w10,hold30,10,mkt_ma20,2338,112,0.03,45.8,0.78,-12.19,0.064,"{""2021"": 5.3, ""2022"": -1.8, ""2023"": -1.6, ""2024"": 0.5}"
var11,ma20_w10,hold30,20,none,4005,195,0.62,46.3,0.83,-17.47,0.048,"{""2021"": 10.5, ""2022"": -4.4, ""2023"": -1.0, ""2024"": -1.9}"
var11,ma20_w10,hold30,20,mkt_ma60,1995,82,0.3,48.6,1.46,-11.01,0.133,"{""2021"": 6.4, ""2022"": -2.4, ""2023"": 0.7, ""2024"": 0.1}"
var11,ma20_w10,hold30,20,mkt_ma20,2338,112,0.03,45.8,0.78,-12.19,0.064,"{""2021"": 5.3, ""2022"": -1.8, ""2023"": -1.6, ""2024"": 0.5}"
var11,ma20_w10,zhz_break,0,none,0,0,0.0,0.0,4.36,-31.85,0.137,"{""2021"": 28.2, ""2022"": -12.3, ""2023"": 3.3, ""2024"": -2.0}"
var11,ma20_w10,zhz_break,0,mkt_ma60,0,0,0.0,0.0,4.34,-30.39,0.143,"{""2021"": 26.1, ""2022"": -11.4, ""2023"": 3.6, ""2024"": -1.8}"
var11,ma20_w10,zhz_break,0,mkt_ma20,0,0,0.0,0.0,3.28,-30.16,0.109,"{""2021"": 21.1, ""2022"": -10.7, ""2023"": 3.9, ""2024"": -2.4}"
var11,ma20_w10,zhz_break,10,none,0,0,0.0,0.0,4.36,-31.85,0.137,"{""2021"": 28.2, ""2022"": -12.3, ""2023"": 3.3, ""2024"": -2.0}"
var11,ma20_w10,zhz_break,10,mkt_ma60,0,0,0.0,0.0,4.34,-30.39,0.143,"{""2021"": 26.1, ""2022"": -11.4, ""2023"": 3.6, ""2024"": -1.8}"
var11,ma20_w10,zhz_break,10,mkt_ma20,0,0,0.0,0.0,3.28,-30.16,0.109,"{""2021"": 21.1, ""2022"": -10.7, ""2023"": 3.9, ""2024"": -2.4}"
var11,ma20_w10,zhz_break,20,none,0,0,0.0,0.0,4.36,-31.85,0.137,"{""2021"": 28.2, ""2022"": -12.3, ""2023"": 3.3, ""2024"": -2.0}"
var11,ma20_w10,zhz_break,20,mkt_ma60,0,0,0.0,0.0,4.34,-30.39,0.143,"{""2021"": 26.1, ""2022"": -11.4, ""2023"": 3.6, ""2024"": -1.8}"
var11,ma20_w10,zhz_break,20,mkt_ma20,0,0,0.0,0.0,3.28,-30.16,0.109,"{""2021"": 21.1, ""2022"": -10.7, ""2023"": 3.9, ""2024"": -2.4}"
var11,ma20_w10,giveback,0,none,632,122,18.49,99.4,4.37,-26.96,0.162,"{""2021"": 23.8, ""2022"": -10.3, ""2023"": 3.8, ""2024"": -0.9}"
var11,ma20_w15,guanbian_dn,0,none,5634,202,-2.01,36.8,-0.02,-8.53,-0.003,"{""2021"": 1.4, ""2022"": -2.4, ""2023"": -1.0, ""2024"": 1.7}"
var11,ma20_w15,guanbian_dn,0,mkt_ma60,2526,89,-1.04,40.4,0.94,-5.33,0.176,"{""2021"": 0.5, ""2022"": -0.5, ""2023"": 0.7, ""2024"": 2.6}"
var11,ma20_w15,guanbian_dn,0,mkt_ma20,2773,116,-0.68,39.9,1.06,-5.38,0.196,"{""2021"": 0.8, ""2022"": 0.9, ""2023"": -0.1, ""2024"": 2.4}"
var11,ma20_w15,guanbian_dn,10,none,5205,200,-1.82,42.6,0.18,-10.78,0.017,"{""2021"": 3.7, ""2022"": -3.3, ""2023"": -1.3, ""2024"": 1.4}"
var11,ma20_w15,guanbian_dn,10,mkt_ma60,2395,86,-1.06,45.8,1.1,-5.79,0.19,"{""2021"": 2.3, ""2022"": -0.7, ""2023"": 0.3, ""2024"": 2.0}"
var11,ma20_w15,guanbian_dn,10,mkt_ma20,2676,113,-1.01,44.6,0.79,-5.64,0.14,"{""2021"": 1.5, ""2022"": -0.1, ""2023"": -0.4, ""2024"": 1.9}"
var11,ma20_w15,guanbian_dn,20,none,4462,199,0.13,46.1,0.29,-14.06,0.021,"{""2021"": 5.7, ""2022"": -4.3, ""2023"": -0.0, ""2024"": -0.8}"
var11,ma20_w15,guanbian_dn,20,mkt_ma60,2162,84,-0.64,49.8,0.87,-9.79,0.088,"{""2021"": 3.5, ""2022"": -1.8, ""2023"": 1.4, ""2024"": -0.7}"
var11,ma20_w10,giveback,0,mkt_ma60,548,62,13.23,99.6,3.92,-24.62,0.159,"{""2021"": 19.4, ""2022"": -9.1, ""2023"": 2.4, ""2024"": 1.3}"
var11,ma20_w10,giveback,0,mkt_ma20,525,85,12.16,99.6,3.47,-25.78,0.134,"{""2021"": 16.0, ""2022"": -6.3, ""2023"": 1.6, ""2024"": 0.6}"
var11,ma20_w10,giveback,10,none,632,122,18.49,99.4,4.37,-26.96,0.162,"{""2021"": 23.8, ""2022"": -10.3, ""2023"": 3.8, ""2024"": -0.9}"
var11,ma20_w10,giveback,10,mkt_ma60,548,62,13.23,99.6,3.92,-24.62,0.159,"{""2021"": 19.4, ""2022"": -9.1, ""2023"": 2.4, ""2024"": 1.3}"
var11,ma20_w10,giveback,10,mkt_ma20,525,85,12.16,99.6,3.47,-25.78,0.134,"{""2021"": 16.0, ""2022"": -6.3, ""2023"": 1.6, ""2024"": 0.6}"
var11,ma20_w10,giveback,20,none,632,122,18.49,99.4,4.37,-26.96,0.162,"{""2021"": 23.8, ""2022"": -10.3, ""2023"": 3.8, ""2024"": -0.9}"
var11,ma20_w10,giveback,20,mkt_ma60,548,62,13.23,99.6,3.92,-24.62,0.159,"{""2021"": 19.4, ""2022"": -9.1, ""2023"": 2.4, ""2024"": 1.3}"
var11,ma20_w10,giveback,20,mkt_ma20,525,85,12.16,99.6,3.47,-25.78,0.134,"{""2021"": 16.0, ""2022"": -6.3, ""2023"": 1.6, ""2024"": 0.6}"
var11,ma20_w15,guanbian_dn,20,mkt_ma20,2488,111,-0.4,47.9,0.49,-9.79,0.05,"{""2021"": 2.9, ""2022"": -0.3, ""2023"": -0.3, ""2024"": -1.1}"
var11,ma20_w15,trend_dn,0,none,0,0,0.0,0.0,4.34,-31.78,0.137,"{""2021"": 28.0, ""2022"": -12.3, ""2023"": 3.3, ""2024"": -2.0}"
var11,ma20_w15,trend_dn,0,mkt_ma60,0,0,0.0,0.0,4.33,-30.3,0.143,"{""2021"": 25.9, ""2022"": -11.4, ""2023"": 3.7, ""2024"": -1.8}"
var11,ma20_w15,trend_dn,0,mkt_ma20,0,0,0.0,0.0,3.3,-30.13,0.109,"{""2021"": 21.2, ""2022"": -10.7, ""2023"": 3.9, ""2024"": -2.4}"
var11,ma20_w15,trend_dn,10,none,0,0,0.0,0.0,4.34,-31.78,0.137,"{""2021"": 28.0, ""2022"": -12.3, ""2023"": 3.3, ""2024"": -2.0}"
var11,ma20_w15,trend_dn,10,mkt_ma60,0,0,0.0,0.0,4.33,-30.3,0.143,"{""2021"": 25.9, ""2022"": -11.4, ""2023"": 3.7, ""2024"": -1.8}"
var11,ma20_w15,trend_dn,10,mkt_ma20,0,0,0.0,0.0,3.3,-30.13,0.109,"{""2021"": 21.2, ""2022"": -10.7, ""2023"": 3.9, ""2024"": -2.4}"
var11,ma20_w15,trend_dn,20,none,0,0,0.0,0.0,4.34,-31.78,0.137,"{""2021"": 28.0, ""2022"": -12.3, ""2023"": 3.3, ""2024"": -2.0}"
var11,ma20_w15,trend_dn,20,mkt_ma60,0,0,0.0,0.0,4.33,-30.3,0.143,"{""2021"": 25.9, ""2022"": -11.4, ""2023"": 3.7, ""2024"": -1.8}"
var11,ma20_w15,trend_dn,20,mkt_ma20,0,0,0.0,0.0,3.3,-30.13,0.109,"{""2021"": 21.2, ""2022"": -10.7, ""2023"": 3.9, ""2024"": -2.4}"
var11,ma20_w15,v1_tp_or_td,0,none,5638,202,-1.99,36.7,-0.04,-8.55,-0.004,"{""2021"": 1.4, ""2022"": -2.3, ""2023"": -1.0, ""2024"": 1.7}"
var11,ma20_w15,v1_tp_or_td,0,mkt_ma60,2527,89,-1.02,40.2,0.93,-5.32,0.175,"{""2021"": 0.5, ""2022"": -0.5, ""2023"": 0.7, ""2024"": 2.7}"
var11,ma20_w15,v1_tp_or_td,0,mkt_ma20,2774,116,-0.68,39.7,1.04,-5.37,0.193,"{""2021"": 0.8, ""2022"": 0.9, ""2023"": -0.1, ""2024"": 2.4}"
var11,ma20_w15,v1_tp_or_td,10,none,5205,200,-1.81,42.6,0.19,-10.74,0.018,"{""2021"": 3.7, ""2022"": -3.2, ""2023"": -1.3, ""2024"": 1.4}"
var11,ma20_w15,v1_tp_or_td,10,mkt_ma60,2395,86,-1.06,45.8,1.1,-5.79,0.19,"{""2021"": 2.3, ""2022"": -0.7, ""2023"": 0.3, ""2024"": 2.0}"
var11,ma20_w15,v1_tp_or_td,10,mkt_ma20,2676,113,-1.0,44.6,0.8,-5.64,0.141,"{""2021"": 1.5, ""2022"": -0.1, ""2023"": -0.4, ""2024"": 1.9}"
var11,ma20_w15,v1_tp_or_td,20,none,4462,199,0.14,46.1,0.29,-14.03,0.02,"{""2021"": 5.7, ""2022"": -4.3, ""2023"": 0.0, ""2024"": -0.8}"
var11,ma20_w15,v1_tp_or_td,20,mkt_ma60,2162,84,-0.64,49.8,0.87,-9.79,0.089,"{""2021"": 3.5, ""2022"": -1.8, ""2023"": 1.4, ""2024"": -0.7}"
var11,ma20_w15,v1_tp_or_td,20,mkt_ma20,2489,111,-0.4,47.9,0.5,-9.79,0.051,"{""2021"": 2.9, ""2022"": -0.3, ""2023"": -0.3, ""2024"": -1.1}"
var11,ma20_w15,water_slope,0,none,4062,201,-7.08,39.5,-1.94,-21.2,-0.091,"{""2021"": 9.7, ""2022"": -12.7, ""2023"": -0.1, ""2024"": -3.8}"
var11,ma20_w15,water_slope,0,mkt_ma60,2020,88,-4.3,41.0,-0.58,-14.13,-0.041,"{""2021"": 7.7, ""2022"": -7.5, ""2023"": -1.3, ""2024"": -1.3}"
var11,ma20_w15,water_slope,0,mkt_ma20,2310,115,-5.12,39.8,-0.85,-16.02,-0.053,"{""2021"": 6.3, ""2022"": -7.6, ""2023"": -1.3, ""2024"": -0.7}"
var11,ma20_w15,water_slope,10,none,3545,196,-5.27,40.4,-1.44,-22.6,-0.064,"{""2021"": 12.8, ""2022"": -12.7, ""2023"": -0.4, ""2024"": -4.5}"
var11,ma20_w15,water_slope,10,mkt_ma60,1846,82,-3.17,42.1,0.05,-13.33,0.003,"{""2021"": 10.7, ""2022"": -8.1, ""2023"": -0.8, ""2024"": -1.7}"
var11,ma20_w15,ndaylow5,10,mkt_ma60,2250,86,-1.11,41.8,1.23,-9.09,0.135,"{""2021"": 4.4, ""2022"": -1.9, ""2023"": 0.0, ""2024"": 1.5}"
var11,ma20_w15,ndaylow5,10,mkt_ma20,2546,113,-0.49,41.6,0.85,-9.78,0.087,"{""2021"": 3.1, ""2022"": -0.3, ""2023"": -1.4, ""2024"": 1.6}"
var11,ma20_w15,ndaylow5,20,none,4084,198,-0.14,42.8,0.45,-19.64,0.023,"{""2021"": 9.1, ""2022"": -4.7, ""2023"": -2.1, ""2024"": -1.2}"
var11,ma20_w15,ndaylow5,20,mkt_ma60,2047,84,-0.88,44.9,0.9,-11.62,0.077,"{""2021"": 6.6, ""2022"": -2.7, ""2023"": 0.3, ""2024"": -1.7}"
var11,ma20_w15,ndaylow5,20,mkt_ma20,2377,111,0.13,43.3,0.74,-13.24,0.056,"{""2021"": 5.7, ""2022"": -0.2, ""2023"": -1.9, ""2024"": -1.4}"
var11,ma20_w15,ndaylow10,0,none,4544,201,-1.41,32.4,0.73,-20.78,0.035,"{""2021"": 10.0, ""2022"": -7.0, ""2023"": -3.3, ""2024"": 3.2}"
var11,ma20_w15,ndaylow10,0,mkt_ma60,2186,86,-1.49,34.1,0.92,-10.81,0.085,"{""2021"": 6.9, ""2022"": -3.6, ""2023"": -0.2, ""2024"": -0.1}"
var11,ma20_w15,ndaylow10,0,mkt_ma20,2472,113,-0.26,34.0,0.96,-13.02,0.074,"{""2021"": 6.5, ""2022"": -1.4, ""2023"": -2.2, ""2024"": 0.6}"
var11,ma20_w15,water_slope,10,mkt_ma20,2124,112,-2.59,43.0,0.17,-13.77,0.012,"{""2021"": 9.5, ""2022"": -7.4, ""2023"": -0.3, ""2024"": -1.1}"
var11,ma20_w15,water_slope,20,none,3057,192,-4.65,37.8,-0.14,-23.99,-0.006,"{""2021"": 15.5, ""2022"": -11.2, ""2023"": 0.6, ""2024"": -4.9}"
var11,ma20_w15,water_slope,20,mkt_ma60,1665,79,-3.14,36.9,0.18,-15.79,0.011,"{""2021"": 11.8, ""2022"": -8.3, ""2023"": 0.2, ""2024"": -3.2}"
var11,ma20_w15,water_slope,20,mkt_ma20,1918,110,-2.5,39.2,0.19,-15.99,0.012,"{""2021"": 10.9, ""2022"": -6.3, ""2023"": -0.0, ""2024"": -4.0}"
var11,ma20_w15,ndaylow5,0,none,5275,201,-1.63,34.2,0.01,-15.07,0.001,"{""2021"": 2.8, ""2022"": -4.7, ""2023"": -2.2, ""2024"": 4.0}"
var11,ma20_w15,ndaylow5,0,mkt_ma60,2409,86,-1.0,36.9,0.96,-7.47,0.128,"{""2021"": 2.0, ""2022"": -1.6, ""2023"": 0.1, ""2024"": 2.7}"
var11,ma20_w15,ndaylow5,0,mkt_ma20,2694,113,-0.48,37.1,1.03,-7.49,0.138,"{""2021"": 2.1, ""2022"": 0.3, ""2023"": -0.9, ""2024"": 2.2}"
var11,ma20_w15,ndaylow5,10,none,4753,201,-1.31,40.2,0.58,-17.34,0.034,"{""2021"": 6.6, ""2022"": -4.6, ""2023"": -2.5, ""2024"": 2.3}"
var11,ma20_w15,ndaylow10,10,none,4306,201,-1.16,34.9,0.89,-21.22,0.042,"{""2021"": 11.2, ""2022"": -7.6, ""2023"": -3.2, ""2024"": 3.1}"
var11,ma20_w15,ndaylow10,10,mkt_ma60,2121,86,-1.59,36.3,0.92,-11.12,0.083,"{""2021"": 7.6, ""2022"": -3.9, ""2023"": -0.2, ""2024"": -0.5}"
var11,ma20_w15,ndaylow10,10,mkt_ma20,2409,113,-0.42,35.7,0.65,-13.49,0.048,"{""2021"": 6.7, ""2022"": -2.1, ""2023"": -2.4, ""2024"": 0.1}"
var11,ma20_w15,ndaylow10,20,none,3760,197,-0.41,39.3,0.91,-22.08,0.041,"{""2021"": 13.3, ""2022"": -7.7, ""2023"": -2.2, ""2024"": 0.2}"
var11,ma20_w15,ndaylow10,20,mkt_ma60,1950,83,-1.29,40.6,1.03,-12.45,0.082,"{""2021"": 9.8, ""2022"": -4.7, ""2023"": 0.7, ""2024"": -2.6}"
var11,ma20_w15,ndaylow10,20,mkt_ma20,2255,110,0.52,39.5,0.88,-14.56,0.06,"{""2021"": 8.5, ""2022"": -1.8, ""2023"": -1.1, ""2024"": -2.6}"
var11,ma20_w15,ndaylow20,0,none,3523,199,-1.53,31.0,0.84,-25.61,0.033,"{""2021"": 14.2, ""2022"": -9.3, ""2023"": -2.7, ""2024"": 1.3}"
var11,ma20_w15,ndaylow20,0,mkt_ma60,1897,85,-2.06,30.0,-0.09,-15.29,-0.006,"{""2021"": 10.5, ""2022"": -6.5, ""2023"": -1.1, ""2024"": -3.5}"
var11,ma20_w15,ndaylow20,0,mkt_ma20,2182,112,-0.9,30.1,0.14,-18.56,0.008,"{""2021"": 9.1, ""2022"": -2.6, ""2023"": -2.5, ""2024"": -3.5}"
var11,ma20_w15,ndaylow20,10,none,3447,199,-1.52,31.6,0.86,-25.41,0.034,"{""2021"": 14.3, ""2022"": -9.4, ""2023"": -2.6, ""2024"": 1.3}"
var11,ma20_w15,ndaylow20,10,mkt_ma60,1874,85,-2.16,30.6,-0.08,-15.46,-0.005,"{""2021"": 10.8, ""2022"": -6.6, ""2023"": -1.1, ""2024"": -3.5}"
var11,ma20_w15,ndaylow20,10,mkt_ma20,2153,112,-0.79,30.6,0.04,-18.44,0.002,"{""2021"": 9.1, ""2022"": -3.3, ""2023"": -2.3, ""2024"": -3.5}"
var11,ma20_w15,ndaylow20,20,none,3195,194,-0.68,34.0,1.2,-25.36,0.047,"{""2021"": 15.3, ""2022"": -8.7, ""2023"": -2.0, ""2024"": 0.3}"
var11,ma20_w15,ndaylow20,20,mkt_ma60,1782,82,-1.24,33.8,0.23,-15.11,0.015,"{""2021"": 12.0, ""2022"": -6.9, ""2023"": -0.1, ""2024"": -4.3}"
var11,ma20_w15,ndaylow20,20,mkt_ma20,2055,110,-0.14,33.0,0.21,-19.21,0.011,"{""2021"": 10.1, ""2022"": -2.9, ""2023"": -2.0, ""2024"": -4.6}"
var11,ma20_w15,hold10,0,none,5361,200,-1.55,47.6,0.67,-6.9,0.097,"{""2021"": 3.1, ""2022"": -1.4, ""2023"": -0.8, ""2024"": 1.6}"
var11,ma20_w15,hold10,0,mkt_ma60,2446,86,-0.53,51.0,1.46,-5.23,0.279,"{""2021"": 2.1, ""2022"": -0.4, ""2023"": 0.5, ""2024"": 3.3}"
var11,ma20_w15,hold10,0,mkt_ma20,2730,113,-0.63,50.1,1.25,-5.2,0.241,"{""2021"": 1.6, ""2022"": 0.2, ""2023"": 0.2, ""2024"": 2.9}"
var11,ma20_w15,hold10,10,none,5361,200,-1.55,47.6,0.67,-6.9,0.097,"{""2021"": 3.1, ""2022"": -1.4, ""2023"": -0.8, ""2024"": 1.6}"
var11,ma20_w15,hold10,10,mkt_ma60,2446,86,-0.53,51.0,1.46,-5.23,0.279,"{""2021"": 2.1, ""2022"": -0.4, ""2023"": 0.5, ""2024"": 3.3}"
var11,ma20_w15,hold10,10,mkt_ma20,2730,113,-0.63,50.1,1.25,-5.2,0.241,"{""2021"": 1.6, ""2022"": 0.2, ""2023"": 0.2, ""2024"": 2.9}"
var11,ma20_w15,hold10,20,none,5361,200,-1.55,47.6,0.67,-6.9,0.097,"{""2021"": 3.1, ""2022"": -1.4, ""2023"": -0.8, ""2024"": 1.6}"
var11,ma20_w15,hold10,20,mkt_ma60,2446,86,-0.53,51.0,1.46,-5.23,0.279,"{""2021"": 2.1, ""2022"": -0.4, ""2023"": 0.5, ""2024"": 3.3}"
var11,ma20_w15,hold10,20,mkt_ma20,2730,113,-0.63,50.1,1.25,-5.2,0.241,"{""2021"": 1.6, ""2022"": 0.2, ""2023"": 0.2, ""2024"": 2.9}"
var11,ma20_w15,hold20,0,none,4623,199,-0.14,47.8,1.34,-11.02,0.121,"{""2021"": 6.6, ""2022"": -3.2, ""2023"": 1.2, ""2024"": -0.1}"
var11,ma20_w15,hold20,0,mkt_ma60,2179,84,-0.29,51.2,1.55,-8.22,0.188,"{""2021"": 4.2, ""2022"": -0.9, ""2023"": 0.9, ""2024"": 0.9}"
var11,ma20_w15,hold20,0,mkt_ma20,2527,111,0.22,50.4,1.41,-8.16,0.172,"{""2021"": 3.5, ""2022"": 0.6, ""2023"": 0.1, ""2024"": 0.6}"
var11,ma20_w15,hold20,10,none,4623,199,-0.14,47.8,1.34,-11.02,0.121,"{""2021"": 6.6, ""2022"": -3.2, ""2023"": 1.2, ""2024"": -0.1}"
var11,ma20_w15,hold20,10,mkt_ma60,2179,84,-0.29,51.2,1.55,-8.22,0.188,"{""2021"": 4.2, ""2022"": -0.9, ""2023"": 0.9, ""2024"": 0.9}"
var11,ma20_w15,hold20,10,mkt_ma20,2527,111,0.22,50.4,1.41,-8.16,0.172,"{""2021"": 3.5, ""2022"": 0.6, ""2023"": 0.1, ""2024"": 0.6}"
var11,ma20_w15,hold20,20,none,4623,199,-0.14,47.8,1.34,-11.02,0.121,"{""2021"": 6.6, ""2022"": -3.2, ""2023"": 1.2, ""2024"": -0.1}"
var11,ma20_w15,hold20,20,mkt_ma60,2179,84,-0.29,51.2,1.55,-8.22,0.188,"{""2021"": 4.2, ""2022"": -0.9, ""2023"": 0.9, ""2024"": 0.9}"
var11,ma20_w15,hold20,20,mkt_ma20,2527,111,0.22,50.4,1.41,-8.16,0.172,"{""2021"": 3.5, ""2022"": 0.6, ""2023"": 0.1, ""2024"": 0.6}"
var11,ma20_w15,hold30,0,none,4011,195,0.61,46.4,0.89,-17.48,0.051,"{""2021"": 10.6, ""2022"": -4.3, ""2023"": -0.9, ""2024"": -1.9}"
var11,ma20_w15,hold30,0,mkt_ma60,2001,82,0.3,48.7,1.5,-11.04,0.136,"{""2021"": 6.5, ""2022"": -2.4, ""2023"": 0.7, ""2024"": 0.1}"
var11,ma20_w15,hold30,0,mkt_ma20,2340,112,0.03,45.8,0.79,-12.19,0.065,"{""2021"": 5.3, ""2022"": -1.8, ""2023"": -1.6, ""2024"": 0.5}"
var11,ma20_w15,hold30,10,none,4011,195,0.61,46.4,0.89,-17.48,0.051,"{""2021"": 10.6, ""2022"": -4.3, ""2023"": -0.9, ""2024"": -1.9}"
var11,ma20_w15,hold30,10,mkt_ma60,2001,82,0.3,48.7,1.5,-11.04,0.136,"{""2021"": 6.5, ""2022"": -2.4, ""2023"": 0.7, ""2024"": 0.1}"
var11,ma20_w15,hold30,10,mkt_ma20,2340,112,0.03,45.8,0.79,-12.19,0.065,"{""2021"": 5.3, ""2022"": -1.8, ""2023"": -1.6, ""2024"": 0.5}"
var11,ma20_w15,hold30,20,none,4011,195,0.61,46.4,0.89,-17.48,0.051,"{""2021"": 10.6, ""2022"": -4.3, ""2023"": -0.9, ""2024"": -1.9}"
var11,ma20_w15,hold30,20,mkt_ma60,2001,82,0.3,48.7,1.5,-11.04,0.136,"{""2021"": 6.5, ""2022"": -2.4, ""2023"": 0.7, ""2024"": 0.1}"
var11,ma20_w15,hold30,20,mkt_ma20,2340,112,0.03,45.8,0.79,-12.19,0.065,"{""2021"": 5.3, ""2022"": -1.8, ""2023"": -1.6, ""2024"": 0.5}"
var11,ma20_w15,zhz_break,0,none,0,0,0.0,0.0,4.34,-31.78,0.137,"{""2021"": 28.0, ""2022"": -12.3, ""2023"": 3.3, ""2024"": -2.0}"
var11,ma20_w15,zhz_break,0,mkt_ma60,0,0,0.0,0.0,4.33,-30.3,0.143,"{""2021"": 25.9, ""2022"": -11.4, ""2023"": 3.7, ""2024"": -1.8}"
var11,ma20_w15,zhz_break,0,mkt_ma20,0,0,0.0,0.0,3.3,-30.13,0.109,"{""2021"": 21.2, ""2022"": -10.7, ""2023"": 3.9, ""2024"": -2.4}"
var11,ma20_w15,zhz_break,10,none,0,0,0.0,0.0,4.34,-31.78,0.137,"{""2021"": 28.0, ""2022"": -12.3, ""2023"": 3.3, ""2024"": -2.0}"
var11,ma20_w15,zhz_break,10,mkt_ma60,0,0,0.0,0.0,4.33,-30.3,0.143,"{""2021"": 25.9, ""2022"": -11.4, ""2023"": 3.7, ""2024"": -1.8}"
var11,ma20_w15,zhz_break,10,mkt_ma20,0,0,0.0,0.0,3.3,-30.13,0.109,"{""2021"": 21.2, ""2022"": -10.7, ""2023"": 3.9, ""2024"": -2.4}"
var11,ma20_w20,guanbian_dn,10,mkt_ma60,2410,86,-1.07,45.9,1.11,-5.77,0.193,"{""2021"": 2.3, ""2022"": -0.7, ""2023"": 0.3, ""2024"": 2.0}"
