strategy,window,basket_regime,code,name,segment,n_trades,win_rate,total_return,max_drawdown,calmar,avg_return,avg_hold_days,bh_return,bh_max_drawdown,vs_bh
adaptive_ma20_no_down,2024-09-04_2025-09-15,basket_neutral,300474,景嘉微,算力芯片/GPU/CPU设计,1,0.0,-4.58,-11.55,-0.4,-4.33,20.0,-15.41,-40.85,10.83
adaptive_ma55_no_down,2024-09-04_2025-09-15,basket_neutral,300474,景嘉微,算力芯片/GPU/CPU设计,1,0.0,-4.58,-11.55,-0.4,-4.33,20.0,-15.41,-40.85,10.83
adaptive_shou_no_down,2024-09-04_2025-09-15,basket_neutral,300474,景嘉微,算力芯片/GPU/CPU设计,1,0.0,-4.58,-11.55,-0.4,-4.33,20.0,-15.41,-40.85,10.83
bull_no_sell_until_ma20,2024-09-04_2025-09-15,basket_neutral,300474,景嘉微,算力芯片/GPU/CPU设计,2,0.0,-11.85,-19.81,-0.6,-5.86,34.5,-15.41,-40.85,3.56
base_combo,2024-12-06_2025-12-16,basket_neutral,300474,景嘉微,算力芯片/GPU/CPU设计,3,33.33,-5.52,-24.72,-0.22,-2.84,37.0,-12.14,-35.23,6.62
no_new_entries_in_down,2024-12-06_2025-12-16,basket_neutral,300474,景嘉微,算力芯片/GPU/CPU设计,2,50.0,-2.64,-22.43,-0.12,-2.92,25.0,-12.14,-35.23,9.5
bull_delay_ma20,2024-12-06_2025-12-16,basket_neutral,300474,景嘉微,算力芯片/GPU/CPU设计,3,33.33,-0.75,-21.39,-0.04,-1.33,35.3,-12.14,-35.23,11.39
bull_delay_ma55,2024-12-06_2025-12-16,basket_neutral,300474,景嘉微,算力芯片/GPU/CPU设计,3,66.67,5.04,-27.27,0.18,0.58,49.3,-12.14,-35.23,17.18
adaptive_ma20_no_down,2024-12-06_2025-12-16,basket_neutral,300474,景嘉微,算力芯片/GPU/CPU设计,2,50.0,1.43,-19.67,0.07,-1.05,21.0,-12.14,-35.23,13.57
adaptive_ma55_no_down,2024-12-06_2025-12-16,basket_neutral,300474,景嘉微,算力芯片/GPU/CPU设计,2,50.0,2.55,-18.78,0.14,-0.48,21.5,-12.14,-35.23,14.69
adaptive_shou_no_down,2024-12-06_2025-12-16,basket_neutral,300474,景嘉微,算力芯片/GPU/CPU设计,2,50.0,-2.13,-22.48,-0.09,-2.88,24.0,-12.14,-35.23,10.01
bull_no_sell_until_ma20,2024-12-06_2025-12-16,basket_neutral,300474,景嘉微,算力芯片/GPU/CPU设计,3,33.33,-9.34,-28.19,-0.33,-4.29,30.0,-12.14,-35.23,2.8
base_combo,2025-03-11_2026-03-20,basket_neutral,300474,景嘉微,算力芯片/GPU/CPU设计,3,66.67,-18.71,-21.56,-0.87,-2.67,32.7,-4.32,-29.26,-14.39
no_new_entries_in_down,2025-03-11_2026-03-20,basket_neutral,300474,景嘉微,算力芯片/GPU/CPU设计,2,50.0,-18.91,-21.1,-0.9,-4.27,26.5,-4.32,-29.26,-14.59
bull_delay_ma20,2025-03-11_2026-03-20,basket_neutral,300474,景嘉微,算力芯片/GPU/CPU设计,3,66.67,-14.61,-17.81,-0.82,-1.15,31.0,-4.32,-29.26,-10.29
bull_delay_ma55,2025-03-11_2026-03-20,basket_neutral,300474,景嘉微,算力芯片/GPU/CPU设计,3,66.67,-10.61,-30.66,-0.35,0.43,44.7,-4.32,-29.26,-6.29
adaptive_ma20_no_down,2025-03-11_2026-03-20,basket_neutral,300474,景嘉微,算力芯片/GPU/CPU设计,2,50.0,-15.52,-17.81,-0.87,-2.4,22.5,-4.32,-29.26,-11.2
adaptive_ma55_no_down,2025-03-11_2026-03-20,basket_neutral,300474,景嘉微,算力芯片/GPU/CPU设计,2,50.0,-15.52,-17.81,-0.87,-2.4,22.5,-4.32,-29.26,-11.2
adaptive_shou_no_down,2025-03-11_2026-03-20,basket_neutral,300474,景嘉微,算力芯片/GPU/CPU设计,2,50.0,-15.52,-17.81,-0.87,-2.4,22.5,-4.32,-29.26,-11.2
bull_no_sell_until_ma20,2025-03-11_2026-03-20,basket_neutral,300474,景嘉微,算力芯片/GPU/CPU设计,3,33.33,-19.28,-22.11,-0.87,-2.99,25.7,-4.32,-29.26,-14.96
base_combo,2025-06-10_2026-06-18,basket_bull,300474,景嘉微,算力芯片/GPU/CPU设计,4,50.0,-20.7,-29.32,-0.71,-4.74,24.8,-30.83,-43.95,10.13
no_new_entries_in_down,2025-06-10_2026-06-18,basket_bull,300474,景嘉微,算力芯片/GPU/CPU设计,4,50.0,-20.7,-29.32,-0.71,-4.74,24.8,-30.83,-43.95,10.13
bull_delay_ma20,2025-06-10_2026-06-18,basket_bull,300474,景嘉微,算力芯片/GPU/CPU设计,4,25.0,-25.6,-27.44,-0.93,-6.51,24.8,-30.83,-43.95,5.23
bull_delay_ma55,2025-06-10_2026-06-18,basket_bull,300474,景嘉微,算力芯片/GPU/CPU设计,4,25.0,-28.2,-29.97,-0.94,-7.36,25.5,-30.83,-43.95,2.63
adaptive_ma20_no_down,2025-06-10_2026-06-18,basket_bull,300474,景嘉微,算力芯片/GPU/CPU设计,4,25.0,-25.6,-27.44,-0.93,-6.51,24.8,-30.83,-43.95,5.23
adaptive_ma55_no_down,2025-06-10_2026-06-18,basket_bull,300474,景嘉微,算力芯片/GPU/CPU设计,4,25.0,-28.2,-29.97,-0.94,-7.36,25.5,-30.83,-43.95,2.63
adaptive_shou_no_down,2025-06-10_2026-06-18,basket_bull,300474,景嘉微,算力芯片/GPU/CPU设计,4,25.0,-28.21,-29.98,-0.94,-7.37,25.2,-30.83,-43.95,2.62
bull_no_sell_until_ma20,2025-06-10_2026-06-18,basket_bull,300474,景嘉微,算力芯片/GPU/CPU设计,4,50.0,-19.25,-26.27,-0.73,-4.42,24.2,-30.83,-43.95,11.58
base_combo,2025-06-24_2026-07-03,basket_bull,300474,景嘉微,算力芯片/GPU/CPU设计,4,50.0,-18.26,-29.32,-0.62,-4.74,24.8,-32.05,-43.95,13.79
no_new_entries_in_down,2025-06-24_2026-07-03,basket_bull,300474,景嘉微,算力芯片/GPU/CPU设计,4,50.0,-18.26,-29.32,-0.62,-4.74,24.8,-32.05,-43.95,13.79
bull_delay_ma20,2025-06-24_2026-07-03,basket_bull,300474,景嘉微,算力芯片/GPU/CPU设计,4,25.0,-23.31,-30.77,-0.76,-6.51,24.8,-32.05,-43.95,8.74
bull_delay_ma55,2025-06-24_2026-07-03,basket_bull,300474,景嘉微,算力芯片/GPU/CPU设计,4,25.0,-25.99,-33.19,-0.78,-7.36,25.5,-32.05,-43.95,6.06
adaptive_ma20_no_down,2025-06-24_2026-07-03,basket_bull,300474,景嘉微,算力芯片/GPU/CPU设计,4,25.0,-23.31,-30.77,-0.76,-6.51,24.8,-32.05,-43.95,8.74
adaptive_ma55_no_down,2025-06-24_2026-07-03,basket_bull,300474,景嘉微,算力芯片/GPU/CPU设计,4,25.0,-25.99,-33.19,-0.78,-7.36,25.5,-32.05,-43.95,6.06
adaptive_shou_no_down,2025-06-24_2026-07-03,basket_bull,300474,景嘉微,算力芯片/GPU/CPU设计,4,25.0,-26.0,-33.2,-0.78,-7.37,25.2,-32.05,-43.95,6.05
bull_no_sell_until_ma20,2025-06-24_2026-07-03,basket_bull,300474,景嘉微,算力芯片/GPU/CPU设计,4,50.0,-16.76,-26.27,-0.64,-4.42,24.2,-32.05,-43.95,15.29
base_combo,2024-06-12_2025-06-23,basket_neutral,603501,韦尔股份(豪威),算力芯片/GPU/CPU设计,3,33.33,27.39,-12.18,2.25,9.48,23.7,23.28,-27.24,4.11
no_new_entries_in_down,2024-06-12_2025-06-23,basket_neutral,603501,韦尔股份(豪威),算力芯片/GPU/CPU设计,1,0.0,-0.26,-9.19,-0.03,0.0,20.0,23.28,-27.24,-23.54
bull_delay_ma20,2024-06-12_2025-06-23,basket_neutral,603501,韦尔股份(豪威),算力芯片/GPU/CPU设计,3,33.33,20.27,-15.13,1.34,7.08,25.3,23.28,-27.24,-3.01
bull_delay_ma55,2024-06-12_2025-06-23,basket_neutral,603501,韦尔股份(豪威),算力芯片/GPU/CPU设计,3,33.33,10.06,-22.33,0.45,3.65,31.0,23.28,-27.24,-13.22
adaptive_ma20_no_down,2024-06-12_2025-06-23,basket_neutral,603501,韦尔股份(豪威),算力芯片/GPU/CPU设计,1,0.0,-0.26,-9.19,-0.03,0.0,20.0,23.28,-27.24,-23.54
adaptive_ma55_no_down,2024-06-12_2025-06-23,basket_neutral,603501,韦尔股份(豪威),算力芯片/GPU/CPU设计,1,0.0,-0.26,-9.19,-0.03,0.0,20.0,23.28,-27.24,-23.54
adaptive_shou_no_down,2024-06-12_2025-06-23,basket_neutral,603501,韦尔股份(豪威),算力芯片/GPU/CPU设计,1,100.0,40.86,-10.99,3.72,41.23,57.0,23.28,-27.24,17.58
bull_no_sell_until_ma20,2024-06-12_2025-06-23,basket_neutral,603501,韦尔股份(豪威),算力芯片/GPU/CPU设计,3,66.67,22.11,-15.03,1.47,7.6,22.7,23.28,-27.24,-1.17
base_combo,2024-09-04_2025-09-15,basket_neutral,603501,韦尔股份(豪威),算力芯片/GPU/CPU设计,3,33.33,2.29,-12.27,0.19,1.03,27.7,29.52,-27.24,-27.23
no_new_entries_in_down,2024-09-04_2025-09-15,basket_neutral,603501,韦尔股份(豪威),算力芯片/GPU/CPU设计,2,50.0,2.69,-11.93,0.23,1.61,27.0,29.52,-27.24,-26.83
bull_delay_ma20,2024-09-04_2025-09-15,basket_neutral,603501,韦尔股份(豪威),算力芯片/GPU/CPU设计,2,0.0,10.13,-12.27,0.83,-0.07,24.5,29.52,-27.24,-19.39
bull_delay_ma55,2024-09-04_2025-09-15,basket_neutral,603501,韦尔股份(豪威),算力芯片/GPU/CPU设计,2,0.0,10.13,-12.27,0.83,-0.07,24.5,29.52,-27.24,-19.39
adaptive_ma20_no_down,2024-09-04_2025-09-15,basket_neutral,603501,韦尔股份(豪威),算力芯片/GPU/CPU设计,1,0.0,10.56,-11.93,0.89,0.0,20.0,29.52,-27.24,-18.96
adaptive_ma55_no_down,2024-09-04_2025-09-15,basket_neutral,603501,韦尔股份(豪威),算力芯片/GPU/CPU设计,1,0.0,10.56,-11.93,0.89,0.0,20.0,29.52,-27.24,-18.96
adaptive_shou_no_down,2024-09-04_2025-09-15,basket_neutral,603501,韦尔股份(豪威),算力芯片/GPU/CPU设计,2,100.0,55.95,-15.14,3.69,26.11,48.5,29.52,-27.24,26.43
bull_no_sell_until_ma20,2024-09-04_2025-09-15,basket_neutral,603501,韦尔股份(豪威),算力芯片/GPU/CPU设计,2,50.0,11.68,-11.44,1.02,0.64,21.0,29.52,-27.24,-17.84
base_combo,2024-12-06_2025-12-16,basket_neutral,603501,韦尔股份(豪威),算力芯片/GPU/CPU设计,2,50.0,-3.13,-22.52,-0.14,1.54,31.5,16.68,-27.24,-19.81
no_new_entries_in_down,2024-12-06_2025-12-16,basket_neutral,603501,韦尔股份(豪威),算力芯片/GPU/CPU设计,1,100.0,-2.75,-22.52,-0.12,3.23,34.0,16.68,-27.24,-19.43
bull_delay_ma20,2024-12-06_2025-12-16,basket_neutral,603501,韦尔股份(豪威),算力芯片/GPU/CPU设计,2,50.0,-1.26,-24.16,-0.05,2.55,42.5,16.68,-27.24,-17.94
bull_delay_ma55,2024-12-06_2025-12-16,basket_neutral,603501,韦尔股份(豪威),算力芯片/GPU/CPU设计,2,50.0,-4.04,-26.29,-0.15,1.06,44.5,16.68,-27.24,-20.72
adaptive_ma20_no_down,2024-12-06_2025-12-16,basket_neutral,603501,韦尔股份(豪威),算力芯片/GPU/CPU设计,1,100.0,-0.87,-24.16,-0.04,5.23,56.0,16.68,-27.24,-17.55
adaptive_ma55_no_down,2024-12-06_2025-12-16,basket_neutral,603501,韦尔股份(豪威),算力芯片/GPU/CPU设计,1,100.0,-3.66,-26.29,-0.14,2.27,60.0,16.68,-27.24,-20.34
adaptive_shou_no_down,2024-12-06_2025-12-16,basket_neutral,603501,韦尔股份(豪威),算力芯片/GPU/CPU设计,1,100.0,4.57,-16.7,0.27,11.0,40.0,16.68,-27.24,-12.11
bull_no_sell_until_ma20,2024-12-06_2025-12-16,basket_neutral,603501,韦尔股份(豪威),算力芯片/GPU/CPU设计,2,100.0,0.36,-23.98,0.02,3.37,38.5,16.68,-27.24,-16.32
base_combo,2025-03-11_2026-03-20,basket_neutral,603501,韦尔股份(豪威),算力芯片/GPU/CPU设计,2,50.0,-14.98,-26.83,-0.56,0.69,44.0,-19.24,-31.34,4.26
no_new_entries_in_down,2025-03-11_2026-03-20,basket_neutral,603501,韦尔股份(豪威),算力芯片/GPU/CPU设计,2,50.0,-14.98,-26.83,-0.56,0.69,44.0,-19.24,-31.34,4.26
bull_delay_ma20,2025-03-11_2026-03-20,basket_neutral,603501,韦尔股份(豪威),算力芯片/GPU/CPU设计,2,50.0,-13.34,-28.37,-0.47,1.7,55.0,-19.24,-31.34,5.9
bull_delay_ma55,2025-03-11_2026-03-20,basket_neutral,603501,韦尔股份(豪威),算力芯片/GPU/CPU设计,2,50.0,-15.78,-30.38,-0.52,0.21,57.0,-19.24,-31.34,3.46
adaptive_ma20_no_down,2025-03-11_2026-03-20,basket_neutral,603501,韦尔股份(豪威),算力芯片/GPU/CPU设计,2,50.0,-13.34,-28.37,-0.47,1.7,55.0,-19.24,-31.34,5.9
adaptive_ma55_no_down,2025-03-11_2026-03-20,basket_neutral,603501,韦尔股份(豪威),算力芯片/GPU/CPU设计,2,50.0,-15.78,-30.38,-0.52,0.21,57.0,-19.24,-31.34,3.46
adaptive_shou_no_down,2025-03-11_2026-03-20,basket_neutral,603501,韦尔股份(豪威),算力芯片/GPU/CPU设计,2,50.0,-8.59,-21.32,-0.4,4.58,47.0,-19.24,-31.34,10.65
bull_no_sell_until_ma20,2025-03-11_2026-03-20,basket_neutral,603501,韦尔股份(豪威),算力芯片/GPU/CPU设计,2,50.0,-14.42,-29.26,-0.49,1.09,54.0,-19.24,-31.34,4.82
base_combo,2025-06-10_2026-06-18,basket_bull,603501,韦尔股份(豪威),算力芯片/GPU/CPU设计,3,0.0,-22.45,-23.28,-0.96,-7.55,36.3,-27.99,-43.47,5.54
no_new_entries_in_down,2025-06-10_2026-06-18,basket_bull,603501,韦尔股份(豪威),算力芯片/GPU/CPU设计,3,0.0,-22.45,-23.28,-0.96,-7.55,36.3,-27.99,-43.47,5.54
bull_delay_ma20,2025-06-10_2026-06-18,basket_bull,603501,韦尔股份(豪威),算力芯片/GPU/CPU设计,3,0.0,-22.45,-23.28,-0.96,-7.55,36.3,-27.99,-43.47,5.54
bull_delay_ma55,2025-06-10_2026-06-18,basket_bull,603501,韦尔股份(豪威),算力芯片/GPU/CPU设计,3,33.33,-14.03,-22.94,-0.61,-4.02,31.3,-27.99,-43.47,13.96
adaptive_ma20_no_down,2025-06-10_2026-06-18,basket_bull,603501,韦尔股份(豪威),算力芯片/GPU/CPU设计,3,0.0,-22.45,-23.28,-0.96,-7.55,36.3,-27.99,-43.47,5.54
adaptive_ma55_no_down,2025-06-10_2026-06-18,basket_bull,603501,韦尔股份(豪威),算力芯片/GPU/CPU设计,3,33.33,-14.03,-22.94,-0.61,-4.02,31.3,-27.99,-43.47,13.96
adaptive_shou_no_down,2025-06-10_2026-06-18,basket_bull,603501,韦尔股份(豪威),算力芯片/GPU/CPU设计,3,33.33,-19.52,-23.0,-0.85,-6.32,37.3,-27.99,-43.47,8.47
bull_no_sell_until_ma20,2025-06-10_2026-06-18,basket_bull,603501,韦尔股份(豪威),算力芯片/GPU/CPU设计,3,0.0,-23.41,-24.23,-0.97,-7.96,35.7,-27.99,-43.47,4.58
base_combo,2025-06-24_2026-07-03,basket_bull,603501,韦尔股份(豪威),算力芯片/GPU/CPU设计,4,25.0,-3.17,-32.18,-0.1,-3.0,32.2,-14.58,-43.47,11.41
no_new_entries_in_down,2025-06-24_2026-07-03,basket_bull,603501,韦尔股份(豪威),算力芯片/GPU/CPU设计,4,25.0,-3.17,-32.18,-0.1,-3.0,32.2,-14.58,-43.47,11.41
bull_delay_ma20,2025-06-24_2026-07-03,basket_bull,603501,韦尔股份(豪威),算力芯片/GPU/CPU设计,4,25.0,-4.07,-35.47,-0.11,-3.26,37.5,-14.58,-43.47,10.51
bull_delay_ma55,2025-06-24_2026-07-03,basket_bull,603501,韦尔股份(豪威),算力芯片/GPU/CPU设计,4,50.0,3.36,-34.32,0.1,-1.38,34.8,-14.58,-43.47,17.94
adaptive_ma20_no_down,2025-06-24_2026-07-03,basket_bull,603501,韦尔股份(豪威),算力芯片/GPU/CPU设计,4,25.0,-4.07,-35.47,-0.11,-3.26,37.5,-14.58,-43.47,10.51
adaptive_ma55_no_down,2025-06-24_2026-07-03,basket_bull,603501,韦尔股份(豪威),算力芯片/GPU/CPU设计,4,50.0,3.36,-34.32,0.1,-1.38,34.8,-14.58,-43.47,17.94
adaptive_shou_no_down,2025-06-24_2026-07-03,basket_bull,603501,韦尔股份(豪威),算力芯片/GPU/CPU设计,4,50.0,5.01,-26.45,0.19,-0.83,34.2,-14.58,-43.47,19.59
bull_no_sell_until_ma20,2025-06-24_2026-07-03,basket_bull,603501,韦尔股份(豪威),算力芯片/GPU/CPU设计,4,25.0,-5.04,-36.13,-0.14,-3.5,36.8,-14.58,-43.47,9.54
base_combo,2024-06-12_2025-06-23,basket_neutral,603986,兆易创新,存储芯片,4,75.0,65.68,-22.95,2.86,16.04,27.5,45.19,-27.85,20.49
no_new_entries_in_down,2024-06-12_2025-06-23,basket_neutral,603986,兆易创新,存储芯片,2,50.0,21.45,-19.49,1.1,14.52,25.5,45.19,-27.85,-23.74
bull_delay_ma20,2024-06-12_2025-06-23,basket_neutral,603986,兆易创新,存储芯片,4,75.0,69.59,-22.95,3.03,16.8,30.8,45.19,-27.85,24.4
bull_delay_ma55,2024-06-12_2025-06-23,basket_neutral,603986,兆易创新,存储芯片,4,75.0,61.64,-22.95,2.69,15.26,34.8,45.19,-27.85,16.45
adaptive_ma20_no_down,2024-06-12_2025-06-23,basket_neutral,603986,兆易创新,存储芯片,2,50.0,21.45,-19.49,1.1,14.52,25.5,45.19,-27.85,-23.74
adaptive_ma55_no_down,2024-06-12_2025-06-23,basket_neutral,603986,兆易创新,存储芯片,2,50.0,21.45,-19.49,1.1,14.52,25.5,45.19,-27.85,-23.74
adaptive_shou_no_down,2024-06-12_2025-06-23,basket_neutral,603986,兆易创新,存储芯片,2,50.0,21.45,-19.49,1.1,14.52,25.5,45.19,-27.85,-23.74
bull_no_sell_until_ma20,2024-06-12_2025-06-23,basket_neutral,603986,兆易创新,存储芯片,4,75.0,58.79,-22.95,2.56,14.52,30.0,45.19,-27.85,13.6
base_combo,2024-09-04_2025-09-15,basket_neutral,603986,兆易创新,存储芯片,2,100.0,54.08,-13.57,3.98,25.86,30.0,113.24,-27.85,-59.16
no_new_entries_in_down,2024-09-04_2025-09-15,basket_neutral,603986,兆易创新,存储芯片,1,100.0,44.24,-13.57,3.26,44.62,31.0,113.24,-27.85,-69.0
bull_delay_ma20,2024-09-04_2025-09-15,basket_neutral,603986,兆易创新,存储芯片,2,100.0,54.08,-13.57,3.98,25.86,30.0,113.24,-27.85,-59.16
bull_delay_ma55,2024-09-04_2025-09-15,basket_neutral,603986,兆易创新,存储芯片,2,100.0,54.08,-13.57,3.98,25.86,30.0,113.24,-27.85,-59.16
adaptive_ma20_no_down,2024-09-04_2025-09-15,basket_neutral,603986,兆易创新,存储芯片,1,100.0,44.24,-13.57,3.26,44.62,31.0,113.24,-27.85,-69.0
adaptive_ma55_no_down,2024-09-04_2025-09-15,basket_neutral,603986,兆易创新,存储芯片,1,100.0,44.24,-13.57,3.26,44.62,31.0,113.24,-27.85,-69.0
adaptive_shou_no_down,2024-09-04_2025-09-15,basket_neutral,603986,兆易创新,存储芯片,1,100.0,44.24,-13.57,3.26,44.62,31.0,113.24,-27.85,-69.0
bull_no_sell_until_ma20,2024-09-04_2025-09-15,basket_neutral,603986,兆易创新,存储芯片,2,100.0,46.35,-13.57,3.41,22.24,29.0,113.24,-27.85,-66.89
base_combo,2024-12-06_2025-12-16,basket_neutral,603986,兆易创新,存储芯片,1,100.0,6.82,-12.63,0.54,7.1,29.0,52.05,-27.85,-45.23
no_new_entries_in_down,2024-12-06_2025-12-16,basket_neutral,603986,兆易创新,存储芯片,0,0.0,0.0,0.0,0.0,0.0,0.0,52.05,-27.85,-52.05
bull_delay_ma20,2024-12-06_2025-12-16,basket_neutral,603986,兆易创新,存储芯片,1,100.0,6.82,-12.63,0.54,7.1,29.0,52.05,-27.85,-45.23
bull_delay_ma55,2024-12-06_2025-12-16,basket_neutral,603986,兆易创新,存储芯片,1,100.0,6.82,-12.63,0.54,7.1,29.0,52.05,-27.85,-45.23
adaptive_ma20_no_down,2024-12-06_2025-12-16,basket_neutral,603986,兆易创新,存储芯片,0,0.0,0.0,0.0,0.0,0.0,0.0,52.05,-27.85,-52.05
adaptive_ma55_no_down,2024-12-06_2025-12-16,basket_neutral,603986,兆易创新,存储芯片,0,0.0,0.0,0.0,0.0,0.0,0.0,52.05,-27.85,-52.05
adaptive_shou_no_down,2024-12-06_2025-12-16,basket_neutral,603986,兆易创新,存储芯片,0,0.0,0.0,0.0,0.0,0.0,0.0,52.05,-27.85,-52.05
bull_no_sell_until_ma20,2024-12-06_2025-12-16,basket_neutral,603986,兆易创新,存储芯片,1,100.0,6.74,-12.69,0.53,7.02,28.0,52.05,-27.85,-45.31
base_combo,2025-03-11_2026-03-20,basket_neutral,603986,兆易创新,存储芯片,0,0.0,0.0,0.0,0.0,0.0,0.0,130.14,-27.53,-130.14
no_new_entries_in_down,2025-03-11_2026-03-20,basket_neutral,603986,兆易创新,存储芯片,0,0.0,0.0,0.0,0.0,0.0,0.0,130.14,-27.53,-130.14
bull_delay_ma20,2025-03-11_2026-03-20,basket_neutral,603986,兆易创新,存储芯片,0,0.0,0.0,0.0,0.0,0.0,0.0,130.14,-27.53,-130.14
bull_delay_ma55,2025-03-11_2026-03-20,basket_neutral,603986,兆易创新,存储芯片,0,0.0,0.0,0.0,0.0,0.0,0.0,130.14,-27.53,-130.14
adaptive_ma20_no_down,2025-03-11_2026-03-20,basket_neutral,603986,兆易创新,存储芯片,0,0.0,0.0,0.0,0.0,0.0,0.0,130.14,-27.53,-130.14
adaptive_ma55_no_down,2025-03-11_2026-03-20,basket_neutral,603986,兆易创新,存储芯片,0,0.0,0.0,0.0,0.0,0.0,0.0,130.14,-27.53,-130.14
adaptive_shou_no_down,2025-03-11_2026-03-20,basket_neutral,603986,兆易创新,存储芯片,0,0.0,0.0,0.0,0.0,0.0,0.0,130.14,-27.53,-130.14
bull_no_sell_until_ma20,2025-03-11_2026-03-20,basket_neutral,603986,兆易创新,存储芯片,0,0.0,0.0,0.0,0.0,0.0,0.0,130.14,-27.53,-130.14
base_combo,2025-06-10_2026-06-18,basket_bull,603986,兆易创新,存储芯片,1,100.0,82.73,-11.25,7.35,83.21,34.0,426.06,-27.53,-343.33
no_new_entries_in_down,2025-06-10_2026-06-18,basket_bull,603986,兆易创新,存储芯片,1,100.0,82.73,-11.25,7.35,83.21,34.0,426.06,-27.53,-343.33
bull_delay_ma20,2025-06-10_2026-06-18,basket_bull,603986,兆易创新,存储芯片,0,0.0,140.32,-11.25,0.0,0.0,0.0,426.06,-27.53,-285.74
bull_delay_ma55,2025-06-10_2026-06-18,basket_bull,603986,兆易创新,存储芯片,0,0.0,140.32,-11.25,0.0,0.0,0.0,426.06,-27.53,-285.74
adaptive_ma20_no_down,2025-06-10_2026-06-18,basket_bull,603986,兆易创新,存储芯片,0,0.0,140.32,-11.25,0.0,0.0,0.0,426.06,-27.53,-285.74
adaptive_ma55_no_down,2025-06-10_2026-06-18,basket_bull,603986,兆易创新,存储芯片,0,0.0,140.32,-11.25,0.0,0.0,0.0,426.06,-27.53,-285.74
adaptive_shou_no_down,2025-06-10_2026-06-18,basket_bull,603986,兆易创新,存储芯片,1,100.0,100.71,-11.25,8.95,101.23,43.0,426.06,-27.53,-325.35
bull_no_sell_until_ma20,2025-06-10_2026-06-18,basket_bull,603986,兆易创新,存储芯片,0,0.0,140.32,-11.25,0.0,0.0,0.0,426.06,-27.53,-285.74
base_combo,2025-06-24_2026-07-03,basket_bull,603986,兆易创新,存储芯片,2,100.0,143.22,-12.56,11.4,58.33,27.5,478.04,-27.53,-334.82
no_new_entries_in_down,2025-06-24_2026-07-03,basket_bull,603986,兆易创新,存储芯片,2,100.0,143.22,-12.56,11.4,58.33,27.5,478.04,-27.53,-334.82
bull_delay_ma20,2025-06-24_2026-07-03,basket_bull,603986,兆易创新,存储芯片,1,100.0,339.66,-19.31,17.59,70.22,66.0,478.04,-27.53,-138.38
bull_delay_ma55,2025-06-24_2026-07-03,basket_bull,603986,兆易创新,存储芯片,1,100.0,339.66,-19.31,17.59,70.22,66.0,478.04,-27.53,-138.38
adaptive_ma20_no_down,2025-06-24_2026-07-03,basket_bull,603986,兆易创新,存储芯片,1,100.0,339.66,-19.31,17.59,70.22,66.0,478.04,-27.53,-138.38
adaptive_ma55_no_down,2025-06-24_2026-07-03,basket_bull,603986,兆易创新,存储芯片,1,100.0,339.66,-19.31,17.59,70.22,66.0,478.04,-27.53,-138.38
adaptive_shou_no_down,2025-06-24_2026-07-03,basket_bull,603986,兆易创新,存储芯片,2,100.0,259.12,-13.12,19.75,90.31,44.0,478.04,-27.53,-218.92
bull_no_sell_until_ma20,2025-06-24_2026-07-03,basket_bull,603986,兆易创新,存储芯片,1,100.0,360.04,-19.31,18.64,78.11,61.0,478.04,-27.53,-118.0
base_combo,2024-06-12_2025-06-23,basket_neutral,300223,北京君正,存储芯片,4,50.0,62.17,-27.21,2.29,16.96,29.2,20.79,-34.8,41.38
no_new_entries_in_down,2024-06-12_2025-06-23,basket_neutral,300223,北京君正,存储芯片,2,50.0,2.92,-23.09,0.13,4.53,26.0,20.79,-34.8,-17.87
bull_delay_ma20,2024-06-12_2025-06-23,basket_neutral,300223,北京君正,存储芯片,4,50.0,38.29,-27.21,1.41,11.34,35.0,20.79,-34.8,17.5
bull_delay_ma55,2024-06-12_2025-06-23,basket_neutral,300223,北京君正,存储芯片,4,50.0,22.63,-27.21,0.83,7.39,43.5,20.79,-34.8,1.84
adaptive_ma20_no_down,2024-06-12_2025-06-23,basket_neutral,300223,北京君正,存储芯片,2,50.0,-3.56,-23.09,-0.15,0.48,27.5,20.79,-34.8,-24.35
adaptive_ma55_no_down,2024-06-12_2025-06-23,basket_neutral,300223,北京君正,存储芯片,2,50.0,-7.85,-23.09,-0.34,-2.21,30.5,20.79,-34.8,-28.64
adaptive_shou_no_down,2024-06-12_2025-06-23,basket_neutral,300223,北京君正,存储芯片,2,50.0,-1.47,-23.09,-0.06,1.78,28.0,20.79,-34.8,-22.26
bull_no_sell_until_ma20,2024-06-12_2025-06-23,basket_neutral,300223,北京君正,存储芯片,4,75.0,44.45,-27.21,1.63,12.69,33.2,20.79,-34.8,23.66
base_combo,2024-09-04_2025-09-15,basket_neutral,300223,北京君正,存储芯片,2,50.0,27.13,-12.06,2.25,13.99,30.5,14.64,-34.8,12.49
no_new_entries_in_down,2024-09-04_2025-09-15,basket_neutral,300223,北京君正,存储芯片,1,100.0,28.27,-11.27,2.51,28.61,32.0,14.64,-34.8,13.63
bull_delay_ma20,2024-09-04_2025-09-15,basket_neutral,300223,北京君正,存储芯片,2,50.0,19.12,-17.6,1.09,9.94,32.0,14.64,-34.8,4.48
bull_delay_ma55,2024-09-04_2025-09-15,basket_neutral,300223,北京君正,存储芯片,2,50.0,13.82,-21.27,0.65,7.25,35.0,14.64,-34.8,-0.82
