date,basket_index,ma60,ret60,bull,down,up
2025-12-04,2.2488264127141924,2.3043068676976266,0.025872127068693684,False,False,False
2025-12-05,2.2682410141064,2.308146059862003,0.11303435816494467,False,False,False
2025-12-08,2.377928608362489,2.3119436016767128,0.10597416014144878,False,False,True
2025-12-09,2.4413444321871043,2.3175444947586388,0.15962335339607603,False,False,True
2025-12-10,2.4160228360213822,2.32358017241247,0.17632007489133517,False,False,True
2025-12-11,2.3512292999288724,2.3273415483988775,0.10617623920395869,False,False,True
2025-12-12,2.3957293225255487,2.3290873047052383,0.045720695096693964,False,False,True
2025-12-15,2.335974921548598,2.329510750188872,0.01099587932533641,False,False,True
2025-12-16,2.288383809835514,2.3293466670780574,-0.004283727827239625,False,True,False
2025-12-17,2.404500308356661,2.3304646577410697,0.028698058053022946,False,False,True
2025-12-18,2.3585529672229226,2.3308504623074544,0.0099118898108288,False,False,True
2025-12-19,2.3393301542712566,2.330431163826167,-0.010639896757925538,False,False,True
2025-12-22,2.4217586111652842,2.3316551187518963,0.031272251823137864,False,False,True
2025-12-23,2.4671906330079305,2.3323887400225085,0.01816513709748202,False,False,True
2025-12-24,2.5329683419068094,2.334183754727376,0.04440783710889362,False,False,True
2025-12-25,2.52176919548421,2.33559015090939,0.03462061029431429,False,False,True
2025-12-26,2.520507520434943,2.336055815677429,0.011209279017043272,False,False,True
2025-12-29,2.5478373801685557,2.338755781049427,0.0678997582117038,False,False,True
2025-12-30,2.541770515482856,2.340660545274639,0.047079948764737756,False,False,True
2025-12-31,2.4989620929723144,2.3418585299890955,0.029615420061089193,False,False,True
2026-01-05,2.5936716380312923,2.3440553877142722,0.05354140940853891,False,False,True
2026-01-06,2.5921863096465962,2.3478845764760123,0.09725191476847428,False,False,True
2026-01-07,2.627475019050725,2.3528375976678393,0.1275295321987746,False,False,True
2026-01-08,2.6000626263214888,2.359120942526688,0.16958622952915814,False,False,True
2026-01-09,2.635239576120561,2.3650977289266293,0.15751650781964033,False,False,True
2026-01-12,2.6819769784897995,2.371682176982001,0.17275138369327347,False,False,True
2026-01-13,2.5954804415806896,2.3788158269320787,0.1974747915704662,False,False,True
2026-01-14,2.6427748134592077,2.3861001005432314,0.1981469698512648,False,False,True
2026-01-15,2.6867065712055744,2.392684931746467,0.1724066124865482,False,False,True
2026-01-16,2.726181117539163,2.4001788422755577,0.19750733602465975,False,False,True
2026-01-19,2.6944492747913165,2.407525550249433,0.19559519226558142,False,False,True
2026-01-20,2.61984793115081,2.41165453903661,0.10443844216119702,False,False,True
2026-01-21,2.692066268016441,2.4153729798476453,0.0903645522754899,False,False,True
2026-01-22,2.7400742873993233,2.419934954959873,0.1109809496583658,False,False,True
2026-01-23,2.710287534399685,2.423355254223472,0.08192106022538437,False,False,True
2026-01-26,2.7101584653717707,2.42814417382862,0.11859518504960898,False,False,True
2026-01-27,2.7551850703774052,2.4349029706419447,0.17259019663451913,False,False,True
2026-01-28,2.7892332151777275,2.4418674820877064,0.17621543805957307,False,False,True
2026-01-29,2.6999730391460623,2.448033885639172,0.1587922692804824,False,False,True
2026-01-30,2.7491030602812154,2.455123481049997,0.18305750340276417,False,False,True
2026-02-02,2.65048153194024,2.4591931092128814,0.10147417192050767,False,False,True
2026-02-03,2.7385290599031165,2.4651085733994,0.14890404061463314,False,False,True
2026-02-04,2.665375212096092,2.4697645289751695,0.11708098970029823,False,False,True
2026-02-05,2.5819700302919615,2.474024342090509,0.10986539186067579,False,False,True
2026-02-06,2.574517249167991,2.4782908488292406,0.11041080024291028,False,False,True
2026-02-09,2.709497510973135,2.4843317079881886,0.15442882478324682,False,False,True
2026-02-10,2.7128181717237365,2.491998759312119,0.20420103053788163,True,False,False
2026-02-11,2.6716847316728063,2.4985214124380177,0.17162426152847332,False,False,True
2026-02-12,2.7836186839056487,2.507034732207039,0.22474252207167944,True,False,False
2026-02-13,2.761904680669195,2.5154698845126178,0.22435949040442194,True,False,False
2026-02-24,2.8242764372584563,2.5252835295639557,0.26339961345623997,True,False,False
2026-02-25,2.833989678589108,2.537358295444252,0.3434390487046224,True,False,False
2026-02-26,2.9568133431558214,2.5510980543610535,0.38659481547663144,True,False,False
2026-02-27,2.9351408689419176,2.563181906011093,0.32805207635554945,True,False,False
2026-03-02,2.9383238670316483,2.5745118155269733,0.30098992832770644,True,False,False
2026-03-03,2.7950126713173673,2.5835395801537997,0.2403828292751784,True,False,False
2026-03-04,2.8009825551949605,2.592540573622648,0.23886687904697634,True,False,False
2026-03-05,2.8362186621017,2.6017483167304287,0.2419107172532382,True,False,False
2026-03-06,2.837664916917359,2.6112492372657696,0.2513903675497573,True,False,False
2026-03-09,2.786072430232009,2.6202642318057494,0.24091672701426492,True,False,False
2026-03-10,2.9171997658214077,2.63140378769087,0.2972098465797237,True,False,False
2026-03-11,2.911678583516419,2.642127747181037,0.28367248692198976,True,False,False
2026-03-12,2.858105128541649,2.6501306891840226,0.20193058718857992,True,False,False
2026-03-13,2.8204268076777645,2.656448728775534,0.15527607268059884,False,False,True
2026-03-16,2.8730477942537305,2.6640658114127396,0.18916417155433862,False,False,True
2026-03-17,2.7475849907482375,2.6706717395930624,0.16857381406031102,False,False,True
2026-03-18,2.895325256944212,2.67899833850004,0.20853605193260938,True,False,False
2026-03-19,2.8288729339799157,2.6872133053738954,0.21100312673928823,True,False,False
2026-03-20,2.7811499361098067,2.6954260741451335,0.2153336884120467,True,False,False
2026-03-23,2.616298722865472,2.6989560477202805,0.08808417024224169,False,False,False
2026-03-24,2.6733812699454464,2.704203186098989,0.1334836686297609,False,False,False
2026-03-25,2.765537693463979,2.7113066450855343,0.18219212812459706,False,False,True
2026-03-26,2.704494233753428,2.716018905462003,0.11674806121659631,False,False,False
2026-03-27,2.7115488400891468,2.7200915422466907,0.09904309939086531,False,False,False
2026-03-30,2.713925140594434,2.7231074888914844,0.0714406081172736,False,False,False
2026-03-31,2.617733836290608,2.7247068995715913,0.03805449006921191,False,False,False
2026-04-01,2.708710685961434,2.7278436189970323,0.07466875778018478,False,False,False
2026-04-02,2.6234732119194377,2.7291042161928805,0.029686287021143398,False,False,False
2026-04-03,2.6493138797878464,2.7308966055979633,0.04231041459089413,False,False,False
2026-04-07,2.680891657795372,2.7339287650116813,0.07280205063321588,False,False,False
2026-04-08,2.895488601756673,2.7389590477404373,0.11636668238947667,False,False,True
2026-04-09,2.924444681636773,2.744496687273607,0.1281768871140574,False,False,True
2026-04-10,2.993121035640609,2.7505907875501054,0.13916250922986406,False,False,True
2026-04-13,3.04078058189892,2.757936086809729,0.16950282316889775,False,False,True
2026-04-14,3.127008848976988,2.766132241357336,0.18661273810268875,False,False,True
2026-04-15,3.0768765714415376,2.7727139012398654,0.14724197713811216,False,False,True
2026-04-16,3.155634484028873,2.782049801947335,0.2158190188892506,True,False,False
2026-04-17,3.2429098149826556,2.7920520519727257,0.22708518276587975,True,False,False
2026-04-20,3.311005042880077,2.802457026500634,0.23236570690872593,True,False,False
2026-04-21,3.26736150218301,2.8114766995780314,0.19851226360644514,False,False,True
2026-04-22,3.366374134698612,2.8226754472431534,0.24937372775716304,True,False,False
2026-04-23,3.28349720780915,2.8337362685207923,0.25331595348239233,True,False,False
2026-04-24,3.221345536214214,2.842557589657422,0.19660707259920263,False,False,True
2026-04-27,3.2837778058179143,2.8516193149643976,0.19842656125014568,False,False,True
2026-04-28,3.2259135550208478,2.860213081974751,0.1902477187666256,False,False,True
2026-04-29,3.262694905435445,2.869422022642479,0.20387606375182177,True,False,False
2026-04-30,3.2748089039447774,2.8780824198686017,0.18859852252908516,False,False,True
2026-05-06,3.4158414974867934,2.8885258912404197,0.22465252417738002,True,False,False
2026-05-07,3.528723473748796,2.9023383984837983,0.3069476704348306,True,False,False
2026-05-08,3.5262274355116756,2.915290471404306,0.2826828817217808,True,False,False
2026-05-11,3.6637451077769945,2.9321781976682515,0.38229414679038043,True,False,False
2026-05-12,3.6466172452429495,2.9473130007572492,0.3315970601283156,True,False,False
2026-05-13,3.8250164424835877,2.9666403545970406,0.43507616680937633,True,False,False
2026-05-14,3.741494737984265,2.9859657663919124,0.449085269808956,True,False,False
2026-05-15,3.670584934284068,3.004233561143847,0.42573716896645175,True,False,False
2026-05-18,3.7236160838867973,3.0211355373590743,0.3742828951887225,True,False,False
2026-05-19,3.7413326816079073,3.038277445857145,0.3791313846997155,True,False,False
2026-05-20,3.7979831927529597,3.0570490868751468,0.42156862586662713,True,False,False
2026-05-21,3.6186876924876583,3.070966903684847,0.29999403776466194,True,False,False
2026-05-22,3.8246778612274452,3.0886797900274843,0.3847971973821869,True,False,False
2026-05-25,3.982577019637604,3.1079847997338037,0.41012294940346483,True,False,False
2026-05-26,3.9582151710895555,3.1267218912754777,0.3966935733725534,True,False,False
2026-05-27,3.892264644269896,3.1423127462940457,0.31637144200508205,True,False,False
2026-05-28,3.9695590751923384,3.1595530497315525,0.35242540390346444,True,False,False
2026-05-29,3.8560047112115963,3.1748477304678846,0.31231439613462597,True,False,False
2026-06-01,3.677197046328526,3.189550803384738,0.31562804135530476,True,False,False
2026-06-02,3.799329119665033,3.2061899127925724,0.35642726964452054,True,False,False
2026-06-03,3.8828984140221263,3.223634575324579,0.3690405700753743,True,False,False
2026-06-04,3.948479248135046,3.242148147511541,0.39145366480563815,True,False,False
2026-06-05,3.793760903086233,3.2589429553924445,0.36168782330268034,True,False,False
2026-06-08,3.6443414027826364,3.2710619826751315,0.24926014511607653,True,False,False
2026-06-09,3.8801206089464118,3.287202683098965,0.33260608877385445,True,False,False
2026-06-10,3.8036859904789093,3.3029623641312527,0.330841875791932,True,False,False
2026-06-11,3.7835155938255776,3.3190138439003833,0.3414691647115582,True,False,False
2026-06-12,3.7988902074157145,3.3344445507864156,0.32225096116177565,True,False,False
2026-06-15,4.0976657306336675,3.356945896451173,0.4913699646895249,True,False,False
2026-06-16,4.236095864904336,3.3792920732505087,0.4630811701532982,True,False,False
2026-06-17,4.367899760451753,3.4049425203583725,0.5440424021826227,True,False,False
2026-06-18,4.505354068393612,3.4336792558964357,0.6199608693861263,True,False,False
2026-06-22,4.609679066292458,3.466902261620219,0.7619085412554718,True,False,False
2026-06-23,4.436483334320979,3.496287296026478,0.659502662114301,True,False,False
2026-06-24,4.586799460952974,3.526641658817961,0.6585561179633643,True,False,False
2026-06-25,4.725877190256899,3.5603313747596856,0.7474162567165461,True,False,False
2026-06-26,4.532993540217294,3.5906887864284878,0.6717358998660945,True,False,False
2026-06-29,4.51423720614228,3.6206939875209523,0.6633609890778054,True,False,False
2026-06-30,4.723152265862541,3.6557842946804846,0.8042904898824095,True,False,False
2026-07-01,4.563707497970097,3.6867009082139623,0.6848264828069845,True,False,False
2026-07-02,4.260842536971922,3.713990396964837,0.6241227536127651,True,False,False
2026-07-03,4.306159782249033,3.74160449533919,0.6253867898030505,True,False,False
